@relation thread_length

@attribute threadID numeric
@attribute sentiment1 numeric
@attribute sentiment2 numeric
@attribute binnedTimeDiff1 numeric
@attribute binnedTimeDiff2 numeric
@attribute timeDiff1 numeric
@attribute timeDiff2 numeric
@attribute arrivalPattern1 numeric
@attribute arrivalPattern2 numeric
@attribute posterInteractions1 numeric
@attribute posterInteractions2 numeric
@attribute mutualInteractions1 numeric
@attribute mutualInteractions2 numeric
@attribute numWords1 numeric
@attribute numWords2 numeric
@attribute question1 numeric
@attribute question2 numeric
@attribute exclaim1 numeric
@attribute exclaim2 numeric
@attribute onThreadTopic1 numeric
@attribute onThreadTopic2 numeric
@attribute overlapPrevious1 numeric
@attribute overlapPrevious2 numeric
@attribute overlapDistance1 numeric
@attribute overlapDistance2 numeric
@attribute timeliness1 numeric
@attribute timeliness2 numeric
@attribute lengthiness1 numeric
@attribute lengthiness2 numeric
@attribute formatPunctuation1 numeric
@attribute formatPunctuation2 numeric
@attribute formatEmoticons1 numeric
@attribute formatEmoticons2 numeric
@attribute formatCapitals1 numeric
@attribute formatCapitals2 numeric
@attribute averageSentiment numeric
@attribute participants numeric
@attribute totalLinks numeric
@attribute threadLength numeric

@data
15174,1,-3,2,2,131,153,1,10,1,-1,9,-1,72,149,1,0,0,0,0.7125,0.6894,0.7125,0.6894,1,2,0.1462,0.025,0.5232,1.0529,0,0,0,0.2,0,0,0,2,1,11
15181,1,1,1,2,41,92,1,10,5,-1,1314,-1,24,5,1,0,0,0,0.4828,0.75,0.4828,0.75,1,2,0.0291,0.0351,0.2227,0.0614,0,0,0,0,1,0,1,2,5,9
15182,3,2,2,2,155,167,1,10,1,-1,52,-1,7,77,0,0,0,0,0.5714,0.4891,0.5714,0.4891,1,2,0.7195,0.0552,0.102,1.3408,0,0,0,0,1,0,1.6667,2,1,13
15183,0,0,2,2,67,72,1,11,1,1,8,8,21,23,0,0,0,0,0.3077,0.2083,0.3077,0.2083,1,2,0.0457,0.0033,0.4253,0.3926,0,0,0,0,0,0,0,2,1,15
15184,2,0,4,5,535,1159,1,10,1,-1,2,-1,30,43,0,1,0,0,0.5,0.4783,0.5,0.4783,1,2,0.3564,0.4154,0.4861,0.6987,0,0,0,0,1,0,0.6667,2,1,6
15185,1,0,2,3,148,197,1,10,35,-1,1034,-1,12,28,0,0,0,0,0.2308,0.4412,0.2308,0.4412,1,2,1.163,0.379,0.1588,0.4154,0,0,0,0,2,0,0.3333,2,35,13
15187,0,-1,4,6,396,2284,1,12,1,1,1,1,16,133,1,0,0,0,0.4762,0.6226,0.4762,0.6226,1,2,0.5203,2.4797,0.1115,0.8442,0,0,0,0,0,1,-0.6667,3,3,3
15189,0,-1,2,6,158,1733,1,12,2,3,119,333,50,62,0,0,0,0,0.5231,0.3478,0.5231,0.3478,1,2,0.3166,3.1464,0.9286,0.9857,0,0,0,0,0,2,0,3,8,4
15190,1,3,2,2,66,133,1,12,1,1,46,94,55,49,0,0,0,0,0.5574,0.4906,0.5574,0.4906,1,2,1.1975,1.2087,0.9159,0.7958,0,0,0,0,1,0,1.3333,3,15,20
15192,0,0,2,2,83,90,1,10,73,-1,1992,-1,20,9,1,1,0,0,0.44,0.1429,0.44,0.5,1,1,0.107,0.0088,0.6902,0.3865,0,1,0,0,0,0,0,2,73,9
15193,0,-2,3,4,330,473,1,12,1,1,12,48,74,66,1,0,0,0,0.4565,0.3514,0.4565,0.5,1,1,2.0944,0.9056,1.2377,0.9955,0,0,0,0,0,1,-0.6667,3,5,3
15194,0,2,1,4,25,363,1,10,1,-1,166,-1,33,70,0,0,0,0,0.7368,0.6986,0.7368,0.6986,1,2,0.149,1.979,0.4,0.7684,0,4,0,0,0,1,1,2,1,5
15195,0,0,5,9,1399,61912,0,1,-1,6,-1,292,12,55,0,1,0,0,0.6111,0.6269,0.6111,0.6269,1,2,0.0268,1.1572,0.2396,0.8918,0,0,0,0,2,1,0,2,6,8
15196,-1,-1,2,3,67,199,0,0,-1,-1,-1,-1,36,11,0,0,0,0,0.5556,0.3846,0.5556,0.6154,1,1,1.0131,1.9869,1.2385,0.3578,0,0,0,0,1,0,-0.3333,1,0,3
15197,0,1,4,7,465,3181,1,12,1,1,30,1,49,42,0,0,0,0,0.3455,0.5,0.3455,0.5,1,2,0.4392,2.5608,0.8462,0.8,0,0,0,0,0,0,0,3,3,3
15201,1,-1,1,3,31,225,1,10,4,-1,387,-1,124,75,1,1,0,0,0.2098,0.4286,0.2098,0.4286,1,2,0.3424,2.105,1.6898,0.9926,0,1,0,0,0,0,0.6667,2,4,8
15202,0,3,2,3,128,300,1,10,3,-1,565,-1,31,71,1,0,0,0,0.3714,0.3377,0.3714,0.3377,1,2,0.4113,0.5519,0.431,0.9483,0,0,0,0,0,0,1.3333,2,3,5
15203,0,0,1,1,24,56,1,12,3,2,862,534,48,58,0,0,0,0,0.3455,0.2462,0.3455,0.3077,1,1,0.0211,0.0282,1.3792,1.6299,0,0,0,0,0,0,0.3333,3,52,33
15204,1,0,1,2,6,110,1,10,25,-1,1492,-1,107,82,0,0,0,0,0.4677,0.5165,0.4677,0.5165,1,2,0.2083,3.4375,1.2338,0.9055,0,0,0,0,0,0,-0.3333,2,25,4
15205,1,-1,1,1,5,26,1,10,1,-1,73,-1,15,115,1,0,0,0,0.5,0.626,0.5,0.626,1,2,0.1788,0.7446,0.2389,1.6327,0,0,0,0,0,1,0,2,1,6
15207,0,-2,4,4,410,506,1,10,1,-1,0,-1,918,38,0,0,0,0,0.4163,0.5227,0.4163,0.6136,1,1,0.1595,0.037,3.3623,0.1416,0,0,0.0417,0,0,0,-0.3333,2,1,5
15208,-1,0,1,2,59,166,1,12,1,2,189,528,65,25,0,0,0,0,0.4342,0.6207,0.4342,0.6207,1,2,0.0318,0.0577,0.6046,0.2307,0,0,0,0,1,1,-0.3333,3,44,10
15216,0,0,2,2,138,161,1,12,1,1,9,15,62,3,0,0,0,0,0.527,0.3333,0.527,0.3333,1,2,0.0367,0.0059,1.2608,0.0511,0,0,0,0,0,0,0,3,6,13
15217,-1,0,2,2,72,133,1,12,1,1,3,6,25,34,0,0,0,0,0.4231,0.325,0.4231,0.325,1,2,0.1245,0.1054,0.9258,1.4243,0,0,0,0,0,1,-0.3333,3,3,12
15218,0,0,1,2,48,89,1,10,7,-1,757,-1,136,76,1,1,0,0,0.5878,0.7381,0.5878,0.7381,1,2,1.6297,1.3703,0.5121,0.2907,0,0,0,0,0,0,0,2,7,3
15219,0,0,2,3,128,354,1,12,2,3,497,526,11,109,0,0,0,1,0.4167,0.252,0.4167,0.252,1,2,0.4716,0.8313,0.2105,2.2281,0,0,0,0,0,0,0,3,35,5
15220,0,0,2,3,176,219,1,12,1,1,44,78,27,80,1,1,0,1,0.6667,0.625,0.6667,0.625,1,2,1.0945,0.264,0.402,1.1792,0,0,0,0,1,0,0,3,9,8
15221,0,0,4,5,657,1088,1,12,1,1,47,70,19,20,0,0,0,0,0.381,0.1304,0.381,0.2174,1,1,2.0228,1.3272,0.7304,0.8,0,0,0,0,1,0,0,3,20,12
15222,0,0,4,5,625,1027,1,12,15,2,763,92,33,80,1,1,1,0,0.3714,0.3656,0.3714,0.3656,1,2,2.0292,1.3031,0.6134,1.6298,0,0,0,0,0,0,0,3,19,16
15223,1,1,2,2,78,83,1,10,1,-1,203,-1,7,3,0,1,0,0,0.2222,0.75,0.2222,0.75,1,2,1.457,0.0939,0.3043,0.1353,1,0,0,0,0,0,0.6667,2,1,7
15231,0,0,5,7,1300,4120,1,10,1,-1,13,-1,56,45,1,1,0,0,0.4638,0.5577,0.4638,0.5577,1,2,1.1269,2.4435,0.9485,0.7148,1,0,0,0,0,0,0,2,1,4
15232,0,0,1,1,12,24,1,10,1,-1,3,-1,13,66,1,1,0,0,0.4667,0.4267,0.4667,0.4267,1,2,0.0557,0.0552,0.1357,0.6783,0,0,0,0,1,0,0,2,1,7
15233,0,0,4,5,702,1240,1,10,1,-1,15,-1,10,37,1,0,0,0,0.2727,0.4545,0.2727,0.4545,1,2,2.2469,1.7197,0.2444,0.9778,0,0,0,0,0,0,0,2,1,4
15234,0,0,0,6,4,1642,0,1,-1,1,-1,161,25,16,0,1,0,0,0.36,0.0952,0.36,0.0952,1,2,0.0132,4.7734,0.8621,0.7241,0,2,0,0,0,1,0,2,1,7
15261,0,0,4,5,655,820,1,10,1,-1,4,-1,182,103,1,0,0,0,0.4541,0.5221,0.4541,0.5221,1,2,3.0796,0.7742,2.4829,1.287,0,0,0,0,0,0,0,2,1,10
15262,0,0,2,2,136,137,1,12,1,1,3,2,6,15,0,1,0,0,0.1667,0.3889,0.1667,0.3889,1,2,3.5241,0.0043,0.32,0.96,0,0,0,0,0,0,0,3,3,4
15268,0,0,2,3,178,208,1,12,1,1,83,91,42,35,0,0,0,0,0.4894,0.1163,0.4894,0.2093,1,1,0.5358,0.0891,0.6912,0.6324,0,0,0,0,1,0,-0.6667,3,32,10
15271,0,0,1,2,59,97,1,10,1,-1,0,-1,90,41,1,1,0,0,0.3717,0.449,0.3717,0.7551,1,1,0.2732,0.1728,1.5841,0.6869,0,0,0,0,1,0,0,2,1,6
15272,0,0,2,7,78,3138,1,10,7,-1,853,-1,53,48,0,0,0,0,0.8594,0.7547,0.8594,0.7547,1,2,0.075,2.925,0.2353,0.1949,0,0,0,0,0,0,0,2,7,3
15273,0,-2,1,2,25,63,1,12,1,1,44,4,40,103,0,0,0,0,0.5102,0.3583,0.5102,0.3583,1,2,0.0234,0.035,0.4992,1.2224,0,0,0,0,0,0,-0.6667,3,3,6
15274,0,0,2,2,116,136,1,12,1,1,22,4,30,195,1,0,0,0,0.2895,0.2402,0.2895,0.2402,1,2,0.713,0.1241,0.549,2.947,1,2,0,0,1,0,0,3,3,9
15281,0,0,2,2,93,139,1,12,1,1,140,7,5,24,1,0,0,0,0.1667,0.2593,0.1667,0.2593,1,2,0.6613,0.3207,0.1206,0.5427,0,0,0,0,0,0,0,3,3,24
15282,0,0,1,7,27,4215,1,10,1,-1,0,-1,40,32,1,0,0,0,0.3878,0.3529,0.3878,0.3529,1,2,0.0199,2.9801,0.3779,0.2622,0,0,0,0,0,0,0,2,1,3
15283,0,0,1,4,47,593,1,10,4,-1,702,-1,6,5,1,0,0,0,0,0.5,0,0.5,0,2,0.07,0.8005,0.2705,0.2319,0,0,0,0,0,1,0,2,4,8
15284,0,0,4,4,554,626,1,12,5,4,245,349,18,36,0,0,0,0,0.5,0.375,0.5,0.375,1,2,0.2244,0.0292,0.2963,0.5927,1,1,0,0,0,3,0,3,11,69
15285,2,2,1,2,44,69,1,10,29,-1,1430,-1,102,114,0,0,0,0,0.3839,0.5354,0.3839,0.5354,1,2,0.3095,0.1682,1.5385,1.7445,2,0,0,0,0,0,1.6667,2,29,10
15287,0,1,1,1,13,13,1,12,1,1,95,256,46,29,0,0,1,0,0.6531,0.6176,0.6531,0.6176,1,2,0.02,0.0008,0.4347,0.3016,0,0,0,0,1,0,0.3333,3,33,11
15288,1,1,4,4,519,520,1,12,1,2,318,528,17,16,0,0,0,0,0.5,0.55,0.5,0.55,1,2,1.8581,0.005,0.171,0.171,0,0,0,0,1,0,0.6667,3,66,53
15289,1,2,1,1,10,26,1,10,8,-1,856,-1,78,29,0,0,0,0,0.3494,0.4118,0.3494,0.4118,1,2,1.2058,1.7942,1.2087,0.4951,0,0,0,0,1,1,1,2,8,3
15291,2,1,2,2,89,116,0,1,-1,13,-1,1002,87,66,0,1,0,0,0.3,0.3947,0.3,0.3947,1,2,0.462,0.1422,1.2769,1.0783,0,0,0,0,0,0,1.3333,2,13,29
15292,-2,-1,6,6,1939,2129,1,12,2,4,93,304,195,16,0,1,0,0,0.2978,0.1053,0.2978,0.4211,1,1,4.6016,0.4513,2.6049,0.22,0,0,0,0,0,0,-1.3333,3,7,8
15293,0,0,2,2,60,70,1,10,1,-1,122,-1,70,40,1,1,0,0,0.5128,0.7045,0.5128,0.7045,1,2,0.0362,0.0062,1.1125,0.6276,0,0,0,0,0,0,0.3333,2,1,9
15295,0,-2,2,2,84,107,1,10,1,-1,34,-1,40,127,1,1,0,0,0.3409,0.2357,0.3409,0.4,1,1,0.5866,0.1621,0.4877,1.5517,0,0,0,0,1,0,-0.6667,2,1,9
15296,0,1,4,4,602,697,1,12,1,1,149,42,46,20,0,0,0,0,0.2745,0.3,0.2745,0.3,1,2,2.5907,0.4093,1.4167,0.5556,1,0,0,0,0,1,0.3333,3,19,3
15297,0,-1,1,2,44,175,1,12,9,7,717,715,72,55,1,1,0,0,0.4167,0.2879,0.4167,0.3182,1,1,1.0015,2.935,0.7131,0.5603,0,0,0,0,0,0,-0.6667,3,46,5
15298,1,0,1,1,15,31,1,12,1,1,21,101,29,51,0,0,0,0,0.4242,0.4821,0.4242,0.4821,1,2,0.0096,0.01,0.4184,0.71,0,0,0,0,0,0,0.6667,3,7,8
15299,0,0,2,3,103,303,1,12,1,1,28,2,36,59,0,0,0,0,0.35,0.2083,0.35,0.2639,1,1,0.2804,0.5427,0.7107,1.2792,0,2,0,0,0,2,-0.3333,3,3,7
15306,0,-2,2,3,146,257,1,12,1,1,30,30,80,29,1,1,0,0,0.4494,0.3243,0.4494,0.4865,1,1,1.7012,1.2988,1.5257,0.6343,0,0,0,0,0,0,-0.6667,3,32,3
15307,-1,1,1,2,37,72,1,10,8,-1,840,-1,13,17,0,0,0,0,0.3846,0.3636,0.3846,0.3636,1,2,0.2297,0.2197,0.1559,0.2638,0,1,0,0,0,1,-0.3333,2,8,25
15309,0,0,1,3,10,218,1,12,3,5,369,1006,39,19,0,0,0,0,0.4222,0.4348,0.4222,0.5652,1,1,0.0235,0.4845,0.5112,0.2613,0,0,0,0,1,0,0,3,49,57
15311,1,0,1,1,11,12,1,10,1,-1,128,-1,15,6,0,1,0,0,0.5556,0.1429,0.5556,0.1429,1,2,0.6286,0.0717,0.3487,0.1356,0,0,0,0,0,0,0.6667,2,1,8
15324,0,0,1,2,17,93,1,12,1,1,42,50,6,40,1,0,0,0,0,0.0889,0,0.0889,0,2,0.0053,0.0225,0.2176,1.399,0,0,0,0,0,1,0,3,25,6
15325,0,-1,6,6,1692,2248,1,12,1,1,1,1,94,44,0,1,0,0,0.5966,0.549,0.5966,0.549,1,2,2.2577,0.7423,0.6959,0.2982,0,0,0.25,0,0,0,-0.3333,3,3,3
15328,1,1,5,6,1270,1547,1,10,1,-1,30,-1,46,90,0,0,1,1,0.4074,0.5631,0.4074,0.5631,1,2,0.8961,0.1959,0.448,0.8545,0,0,0,0,0,0,1,2,1,13
15330,0,-1,9,9,85160,109262,1,12,1,1,1,1,62,115,1,0,0,0,0.5676,0.5547,0.5676,0.5547,1,2,2.3382,0.6618,0.5736,0.9922,0,0,0,0,0,0,0,3,3,3
15331,1,1,3,4,298,455,1,10,5,-1,813,-1,19,40,1,0,0,0,0.3636,0.3721,0.3636,0.3721,1,2,0.5428,0.2866,0.5344,1.0445,0,0,0,0,0,0,0.6667,2,5,6
15334,0,0,6,7,2303,2996,1,10,1,-1,71,-1,10,6,1,0,0,0,0.4545,0.25,0.4545,0.25,1,2,4.7366,1.4252,0.145,0.1055,0,0,0,0,0,0,0,2,1,7
15335,0,1,2,2,95,139,1,12,2,2,352,177,14,27,1,0,0,0,0.2667,0.3438,0.2667,0.3438,1,2,0.2501,0.1156,0.3603,0.7686,0,0,0,0,0,0,0.3333,3,14,22
15336,0,1,1,7,22,3024,1,10,1,-1,117,-1,127,3,0,1,0,0,0.4054,0.5,0.4054,0.5,1,2,0.04,5.4391,1.3615,0.0368,0,0,0,0,0,0,0.6667,2,1,50
15337,0,-1,2,2,107,167,1,12,1,1,26,31,34,3,0,0,0,0,0.2051,0.25,0.2051,0.25,1,2,0.124,0.0681,0.7697,0.0789,0,0,0,0,0,0,0,3,3,30
15379,0,1,2,2,66,100,1,12,1,1,2,9,14,40,0,0,0,0,0.625,0.4783,0.625,0.4783,1,2,0.7425,0.3802,0.253,0.7273,0,0,0,0,0,0,-0.3333,3,3,4
15380,0,0,1,1,7,10,1,10,1,-1,46,-1,10,26,1,1,0,0,0.3636,0.5625,0.3636,0.5625,1,2,0.1434,0.0555,0.3067,0.8921,0,0,0,0,1,0,-0.3333,2,1,23
15381,0,1,5,5,1367,1383,0,1,-1,4,-1,584,3,32,1,0,0,0,0.4,0.4595,0.4,0.4595,1,2,2.4531,0.0302,0.1212,0.897,0,0,0,0,0,0,0.3333,2,4,4
15382,1,-1,2,5,144,993,1,10,1,-1,1,-1,30,10,0,1,0,0,0.4242,0.5455,0.4242,0.5455,1,2,0.1869,1.0977,0.7933,0.2644,0,0,0,0,0,0,1,2,1,5
15383,-1,0,7,7,3935,4036,1,12,1,1,2,2,14,38,0,0,0,0,0.2,0.0851,0.2,0.1277,1,1,3.6328,0.093,0.4587,0.8624,0,0,0,0,0,2,0,3,3,4
15384,0,2,2,4,144,395,1,12,1,1,11,11,22,21,1,0,0,0,0.6296,0.2917,0.6296,0.2917,1,2,1.1753,2.0319,0.7459,0.663,0,1,0,0,4,1,0.6667,3,13,5
15385,0,-2,1,1,39,41,1,10,1,-1,3,-1,145,23,0,1,0,0,0.5059,0.6923,0.5059,0.6923,1,2,0.8093,0.0445,1.2178,0.1862,0,0,0,0,1,0,-0.6667,2,1,5
15387,-1,0,7,7,4580,5021,1,10,1,-1,4,-1,40,45,0,0,0,0,0.5116,0.4074,0.5116,0.4074,1,2,4.0629,0.3909,0.7491,0.9408,0,0,0,0,0,0,0,2,1,5
15388,0,2,1,2,29,112,0,1,-1,1,-1,0,54,48,0,0,0,0,0.6032,0.451,0.6032,0.451,1,2,0.797,2.203,0.654,0.5294,0,1,0,0,0,0,0.6667,2,1,3
15389,-2,1,1,1,14,18,1,10,1,-1,1,-1,26,11,0,0,0,0,0.5862,0.3333,0.5862,0.5,1,1,0.0933,0.0273,0.4874,0.2017,0,0,0,0,0,0,0,2,1,4
15392,0,1,1,1,13,55,0,0,-1,-1,-1,-1,10,20,1,0,0,0,0.25,0.3043,0.25,0.3043,1,2,0.0153,0.0489,0.2897,0.5552,1,0,0,0,1,0,0.3333,1,0,7
15393,-1,0,1,2,15,96,1,10,1,-1,0,-1,32,2,0,0,0,0,0.5,0,0.5,0,1,0,0.467,2.533,1.2143,0.0714,0,0,0,0,0,0,-0.6667,2,1,3
15394,-3,-1,1,1,11,39,1,10,3,-1,62,-1,70,55,0,0,1,0,0.6914,0.6897,0.6914,0.6897,1,2,0.0016,0.0037,0.4332,0.3102,0,0,0,0,0,0,-1.3333,2,3,5
15395,0,2,1,1,22,52,1,10,3,-1,62,-1,86,119,1,0,0,0,0.5,0.5368,0.5,0.5368,1,2,0.0561,0.0741,0.4862,0.6888,0,0,0,0,0,0,0.6667,2,3,11
15396,0,1,1,2,45,95,1,12,1,1,62,8,92,43,1,0,0,0,0.38,0.5333,0.38,0.5333,1,2,0.1137,0.1241,1.5102,0.6796,0,0,0,0,0,1,0.3333,3,3,14
15397,1,0,1,1,6,9,1,10,5,-1,678,-1,5,27,0,1,0,0,0.4,0.5484,0.4,0.5484,1,2,0.0267,0.0117,0.118,0.7316,0,0,0,0,0,0,0,2,5,16
15398,1,0,5,6,859,1443,0,1,-1,1,-1,6,70,23,0,0,0,0,0.519,0.44,0.519,0.44,1,2,0.1143,0.0777,0.6304,0.1995,0,0,0,0,0,0,0.6667,2,1,13
15408,0,-2,8,9,10702,24458,1,12,1,1,16,3,70,90,1,0,0,0,0.4054,0.5052,0.4054,0.5052,1,2,2.3063,2.9645,0.7986,1.0468,0,0,0,0,0,0,-1.6667,3,3,6
15409,-1,0,1,1,6,21,1,12,8,1,828,28,52,37,0,0,0,0,0.3939,0.5,0.3939,0.5,1,2,0.6248,1.4129,0.9413,0.6561,1,0,0,0,0,0,-0.3333,3,11,26
15414,0,-1,1,1,21,36,0,1,-1,1,-1,47,4,27,0,1,0,0,0.25,0.3667,0.25,0.3667,1,2,1.0473,0.7049,0.1497,1.123,0,0,0,0,0,0,-0.3333,2,1,7
15415,-1,1,4,5,652,744,1,10,6,-1,613,-1,82,9,0,0,0,1,0.5275,0.5455,0.5275,0.5455,1,2,2.6284,0.3716,0.9512,0.115,0,0,0,0,0,0,0,2,6,3
15439,0,0,2,2,62,65,1,10,2,-1,2,-1,79,33,1,0,0,0,0.4301,0.5429,0.4301,0.5429,1,2,0.3692,0.0139,1.3985,0.5263,3,0,0,0,1,0,0,2,2,10
15440,-2,-1,4,4,487,518,0,1,-1,8,-1,447,33,41,1,0,0,0,0.7179,0.4694,0.7179,0.4694,1,2,1.0025,0.0646,0.6964,0.875,0,0,0,0,1,0,-1,2,8,10
15442,0,1,1,2,41,103,1,12,1,1,5,53,18,13,0,0,0,0,0.4762,0.2143,0.4762,0.2143,1,2,0.2353,0.3464,0.2909,0.1939,0,0,0,0,0,0,1,3,4,10
15446,-1,-1,0,1,4,34,1,12,2,1,14,81,10,86,0,0,0,0,0.4,0.2935,0.4,0.2935,1,2,0.0018,0.0116,0.1314,1.2088,0,0,0,0,0,2,-0.6667,3,4,9
15447,-2,0,5,5,922,1076,1,12,4,4,344,605,134,113,0,0,0,0,0.6069,0.6692,0.6069,0.6692,1,2,0.6136,0.1028,1.7275,1.5488,0,0,0,0,0,1,-0.3333,3,13,16
15462,0,-1,3,6,308,1681,0,0,-1,-1,-1,-1,239,83,0,0,0,0,0.9305,0.4526,0.9305,0.4526,1,2,0.1859,0.8278,1.5427,0.5659,0,0,0,0,7,0,-0.3333,1,0,9
15463,1,0,2,3,83,195,1,10,1,-1,12,-1,169,60,1,0,0,0,0.291,0.2817,0.291,0.4789,1,1,0.391,0.5236,1.8621,0.6995,0,0,0,0,0,1,0.3333,2,1,4
15464,0,0,8,8,6525,8522,1,12,13,2,750,39,57,50,1,0,0,0,0.3788,0.4815,0.3788,0.4815,1,2,2.4567,0.7522,0.7649,0.6258,0,0,0,0,1,0,-0.6667,3,16,28
15465,-1,2,1,2,28,70,1,10,2,-1,86,-1,10,19,1,0,0,0,0.3846,0.1429,0.3846,0.1429,1,2,0.11,0.1631,0.3406,0.5502,0,0,0,0,0,0,0.6667,2,2,6
15466,-1,-1,2,3,64,357,1,12,1,1,20,11,58,40,1,0,0,0,0.6,0.6122,0.6,0.6122,1,2,0.0341,0.1547,0.4597,0.3218,0,0,0,0,1,0,0,3,7,7
15467,0,0,2,3,90,201,1,12,1,1,9,49,4,7,1,1,0,0,0.25,0.25,0.25,0.25,1,2,0.1571,0.1935,0.1753,0.1753,1,0,0,0,0,0,0.6667,3,3,17
15468,-1,-1,2,2,118,125,1,12,1,1,174,218,103,76,0,0,0,0,0.5678,0.5795,0.5678,0.5795,1,2,0.1732,0.0111,0.8263,0.6162,0,0,0,0,0,0,-0.3333,3,53,16
15470,0,-3,1,2,56,128,1,10,5,-1,602,-1,37,6,0,0,0,0,0.4146,0.3333,0.4146,0.3333,1,2,0.2461,0.3103,0.8367,0.1224,0,0,0,0,0,0,-0.6667,2,5,7
15471,1,1,2,3,116,194,1,10,2,-1,503,-1,8,185,0,1,0,0,0.6667,0.5991,0.6667,0.5991,1,2,1.8007,1.1993,0.06,1.4133,0,0,0,0,0,0,0.6667,2,2,3
15472,0,-1,3,5,347,781,1,12,1,1,18,13,33,17,1,1,0,0,0.4359,0.15,0.4359,0.25,1,1,0.4965,0.62,0.8193,0.4202,0,0,0,0,0,0,-0.3333,3,6,5
15473,-1,1,4,6,541,1624,0,1,-1,1,-1,339,76,8,1,1,0,0,0.5484,0.25,0.5484,0.3333,1,1,0.6978,1.3949,1.488,0.192,3,2,0,0,1,0,0.3333,2,1,6
15475,1,1,4,4,679,719,1,10,1,-1,9,-1,38,14,0,1,0,0,0.5,0.7333,0.5,0.7333,1,2,3.5424,0.2065,0.4,0.1429,0,0,0,0,0,0,0.3333,2,1,5
15521,0,1,1,3,23,196,1,10,1,-1,0,-1,266,234,1,0,0,1,0.7167,0.5824,0.7167,0.5824,1,2,0.3544,2.6456,0.9166,0.8165,0,0,0,0,0,0,0.6667,2,1,3
15522,0,-3,3,4,245,409,1,12,1,3,14,785,115,51,0,1,0,0,0.3538,0.569,0.3538,0.569,1,2,0.479,0.3197,2.5828,1.1523,0,2,0,0,0,1,-1,3,5,30
15526,2,-2,3,4,331,519,1,12,1,1,62,65,22,10,1,1,0,0,0.3913,0.3333,0.3913,0.3333,1,2,0.8682,0.491,0.4122,0.2151,0,0,0,0,0,2,0,3,26,5
15527,0,-1,1,4,9,361,1,12,1,2,3,659,52,49,0,1,0,0,0.5082,0.5088,0.5082,0.5088,1,2,0.0396,1.5183,1.0796,1.0088,0,1,0,0,0,0,-1,3,4,12
15528,0,0,1,1,33,54,1,10,1,-1,47,-1,5,3,1,0,0,0,0.1667,0.3333,0.1667,0.3333,1,2,1.8056,1.1944,0.1731,0.0865,0,0,0,0,0,0,0,2,1,3
15529,0,0,1,5,11,744,1,10,1,-1,45,-1,17,56,0,0,0,0,0.2,0.2969,0.2,0.2969,1,2,0.0409,2.6923,0.3484,1.115,0,0,0,0,0,0,0,2,1,10
15530,0,-2,1,1,38,53,0,1,-1,2,-1,570,112,14,0,0,0,0,0.4463,0.4375,0.4463,0.4375,1,2,0.1055,0.0413,1.8484,0.2444,0,0,0,0,0,0,-0.6667,2,2,26
15536,0,0,3,3,213,230,1,12,1,1,80,6,14,12,0,1,0,0,0.3889,0.5,0.3889,0.5,1,2,1.3296,0.1081,0.3466,0.2696,0,0,0,0,0,0,0,3,3,14
15537,0,-1,1,3,5,325,1,12,2,11,69,518,62,7,0,0,1,0,0.0548,0.1111,0.0548,0.3333,1,1,0.016,0.9502,1.2073,0.1488,0,1,0,0,0,1,-0.3333,3,16,43
15538,-1,-1,1,1,41,42,1,12,3,1,177,54,41,14,0,0,0,0,0.3191,0.25,0.3191,0.375,1,1,2.9302,0.0698,1.2051,0.4103,1,0,0,0,0,0,0,3,5,3
15539,-2,0,4,6,645,1623,0,1,-1,1,-1,1,87,29,1,1,0,0,0.3085,0.2727,0.3085,0.3333,1,1,1.738,2.6364,1.9502,0.6846,0,0,0,0,0,0,-0.6667,2,1,5
15540,0,2,2,2,99,102,1,12,1,1,2,2,79,25,0,0,0,0,0.5333,0.6786,0.5333,0.6786,1,2,2.0435,0.0611,0.7018,0.2183,0,0,0,0,0,0,1,3,3,4
15541,-1,-3,1,3,13,288,1,12,1,1,62,6,7,33,0,0,0,0,0.75,0.35,0.75,0.35,1,2,0.1342,2.7704,0.2128,1.0638,0,0,0,0,0,0,-1.3333,3,3,5
15543,0,1,2,7,144,4368,0,1,-1,4,-1,645,22,21,0,0,0,0,0.5417,0.3571,0.5417,0.3571,1,2,0.1611,4.7074,0.2906,0.339,0,0,0,0,0,2,0.3333,2,4,5
15544,1,0,1,2,59,145,1,12,1,1,3,20,38,95,0,1,0,0,0.3778,0.3725,0.3778,0.3725,1,2,0.5328,0.7636,0.3475,0.7876,0,0,0,0,0,1,0,3,4,4
15545,1,-2,5,5,1188,1353,1,12,1,10,53,1173,34,46,0,0,0,0,0.4865,0.2549,0.4865,0.2745,1,1,0.5973,0.0828,0.6638,0.915,0,0,0,0,1,1,0.3333,3,16,19
15546,1,0,2,2,103,128,1,10,3,-1,419,-1,3,12,0,1,0,0,0.25,0.625,0.25,0.625,1,2,0.4563,0.1078,0.0824,0.3294,1,1,0,0,0,1,-0.3333,2,3,7
15547,-1,-2,6,7,1789,3078,1,12,8,8,451,449,87,27,1,0,0,1,0.0632,0.1,0.0632,0.1667,1,1,6.5755,4.738,1.1924,0.3765,0,0,0,0,0,0,-1,3,22,149
15549,1,1,1,1,57,59,1,12,1,1,40,50,12,9,0,0,0,0,0.2353,0.0909,0.2353,0.0909,1,2,0.4229,0.0138,0.3178,0.2056,0,1,0,0,0,0,1,3,26,8
